"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00046517","2.0","ERS689235","MGYS00000974","metagenomic",,"ERR833411",
"MGYA00046574","2.0","ERS689249","MGYS00000974","metagenomic",,"ERR833441",
"MGYA00005042","2.0","ERS657526","MGYS00000464","metagenomic",,"ERR754624",
"MGYA00046601","2.0","ERS689233","MGYS00000974","metagenomic",,"ERR833407",
"MGYA00005222","2.0","ERS490691","MGYS00000410","metagenomic",,"ERR599046",
"MGYA00046793","2.0","ERS689224","MGYS00000974","metagenomic",,"ERR833389",
"MGYA00004769","2.0","ERS667502","MGYS00000462","metagenomic",,"ERR771053",
"MGYA00046826","2.0","ERS689307","MGYS00000974","metagenomic",,"ERR833514",
"MGYA00010432","2.0","SRS190928","MGYS00000296","metagenomic",,"SRR192265",
"MGYA00046551","2.0","ERS689272","MGYS00000974","metagenomic",,"ERR833471",
"MGYA00046732","2.0","ERS689302","MGYS00000974","metagenomic",,"ERR833508",
"MGYA00005237","2.0","ERS492888","MGYS00000410","metagenomic",,"ERR599114",
"MGYA00050340","2.0","ERS1173816","MGYS00000990","metagenomic",,"ERR1419304",
"MGYA00046799","2.0","ERS689374","MGYS00000974","metagenomic",,"ERR833584",
"MGYA00046684","2.0","ERS689162","MGYS00000974","metagenomic",,"ERR833307",
"MGYA00005138","2.0","ERS477979","MGYS00000410","metagenomic",,"ERR164409",
"MGYA00046823","2.0","ERS689304","MGYS00000974","metagenomic",,"ERR833511",
"MGYA00028439","2.0","ERS1065434","MGYS00000615","metagenomic",,"ERR1278172",
"MGYA00034873","2.0","ERS819279","MGYS00000641","metagenomic",,"ERR986589",
"MGYA00010415","2.0","SRS190977","MGYS00000296","metagenomic",,"SRR192559",
"MGYA00005703","2.0","ERS612894","MGYS00000447","metagenomic",,"ERR688346",
"MGYA00046543","2.0","ERS689316","MGYS00000974","metagenomic",,"ERR833523",
"MGYA00004697","2.0","ERS667597","MGYS00000462","metagenomic",,"ERR770984",
"MGYA00011872","2.0","ERS905302","MGYS00000554","metagenomic",,"ERR1056313",
"MGYA00005233","2.0","ERS490085","MGYS00000410","metagenomic",,"ERR599110",
"MGYA00034858","2.0","ERS819287","MGYS00000641","metagenomic",,"ERR986598",
"MGYA00046767","2.0","ERS689263","MGYS00000974","metagenomic",,"ERR833462",
"MGYA00004692","2.0","ERS667602","MGYS00000462","metagenomic",,"ERR770990",
"MGYA00004776","2.0","ERS667494","MGYS00000462","metagenomic",,"ERR771046",
"MGYA00005158","2.0","ERS489987","MGYS00000410","metagenomic",,"ERR599021",
"MGYA00034866","2.0","ERS819336","MGYS00000641","metagenomic",,"ERR986647",
"MGYA00005290","2.0","ERS478017","MGYS00000410","metagenomic",,"ERR315863",
"MGYA00050331","2.0","ERS1173809","MGYS00000990","metagenomic",,"ERR1419297",
"MGYA00005270","2.0","ERS491421","MGYS00000410","metagenomic",,"ERR599064",
"MGYA00034870","2.0","ERS819338","MGYS00000641","metagenomic",,"ERR986649",
"MGYA00046827","2.0","ERS689308","MGYS00000974","metagenomic",,"ERR833515",
"MGYA00005274","2.0","ERS493822","MGYS00000410","metagenomic",,"ERR599060",
"MGYA00005180","2.0","ERS489529","MGYS00000410","metagenomic",,"ERR599139",
"MGYA00028455","2.0","ERS1065425","MGYS00000615","metagenomic",,"ERR1278163",
"MGYA00005106","2.0","ERS477979","MGYS00000410","metagenomic",,"ERR315861",
"MGYA00046814","2.0","ERS689201","MGYS00000974","metagenomic",,"ERR833354",
"MGYA00046749","2.0","ERS689405","MGYS00000974","metagenomic",,"ERR833615",
"MGYA00005080","2.0","ERS493431","MGYS00000410","metagenomic",,"ERR598942",
"MGYA00046560","2.0","ERS689385","MGYS00000974","metagenomic",,"ERR833595",
"MGYA00004700","2.0","ERS667594","MGYS00000462","metagenomic",,"ERR770981",
"MGYA00005253","2.0","ERS492145","MGYS00000410","metagenomic",,"ERR598997",
"MGYA00005145","2.0","ERS487936","MGYS00000410","metagenomic",,"ERR599095",
"MGYA00046609","2.0","ERS689233","MGYS00000974","metagenomic",,"ERR833409",
"MGYA00046809","2.0","ERS689240","MGYS00000974","metagenomic",,"ERR833421",
"MGYA00046556","2.0","ERS689381","MGYS00000974","metagenomic",,"ERR833591",
"MGYA00046651","2.0","ERS689146","MGYS00000974","metagenomic",,"ERR833289",
"MGYA00046610","2.0","ERS689183","MGYS00000974","metagenomic",,"ERR833330",
"MGYA00005094","2.0","ERS488849","MGYS00000410","metagenomic",,"ERR599167",
"MGYA00005122","2.0","ERS489585","MGYS00000410","metagenomic",,"ERR599016",
"MGYA00004658","2.0","ERS667651","MGYS00000462","metagenomic",,"ERR771043",
"MGYA00012630","2.0","ERS1003599","MGYS00000588","metagenomic",,"ERR1163131",
"MGYA00004777","2.0","ERS667493","MGYS00000462","metagenomic",,"ERR771045",
"MGYA00005054","2.0","ERS494445","MGYS00000410","metagenomic",,"ERR599170",
"MGYA00005264","2.0","ERS490296","MGYS00000410","metagenomic",,"ERR599103",
"MGYA00005277","2.0","ERS492814","MGYS00000410","metagenomic",,"ERR599069",
"MGYA00005078","2.0","ERS489134","MGYS00000410","metagenomic",,"ERR599130",
"MGYA00005124","2.0","ERS492264","MGYS00000410","metagenomic",,"ERR599014",
"MGYA00004786","2.0","ERS667484","MGYS00000462","metagenomic",,"ERR771035",
"MGYA00046606","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833400",
"MGYA00004679","2.0","ERS667625","MGYS00000462","metagenomic",,"ERR771005",
"MGYA00005226","2.0","ERS492680","MGYS00000410","metagenomic",,"ERR599083",
"MGYA00046707","2.0","ERS689283","MGYS00000974","metagenomic",,"ERR833483",
"MGYA00010418","2.0","SRS259965","MGYS00000296","metagenomic",,"SRR341935",
"MGYA00046714","2.0","ERS689244","MGYS00000974","metagenomic",,"ERR833432",
"MGYA00012610","2.0","ERS1003599","MGYS00000588","metagenomic",,"ERR1163135",
"MGYA00005157","2.0","ERS490373","MGYS00000410","metagenomic",,"ERR599149",
"MGYA00005271","2.0","ERS491836","MGYS00000410","metagenomic",,"ERR599063",
"MGYA00010576","2.0","ERS612897","MGYS00000447","metagenomic",,"ERR688349",
"MGYA00046683","2.0","ERS689160","MGYS00000974","metagenomic",,"ERR833304",
"MGYA00034836","2.0","ERS819284","MGYS00000641","metagenomic",,"ERR986595",
"MGYA00046647","2.0","ERS689130","MGYS00000974","metagenomic",,"ERR833272",
"MGYA00034844","2.0","ERS819305","MGYS00000641","metagenomic",,"ERR986616",
"MGYA00046646","2.0","ERS689131","MGYS00000974","metagenomic",,"ERR833273",
"MGYA00005089","2.0","ERS493877","MGYS00000410","metagenomic",,"ERR599162",
"MGYA00046573","2.0","ERS689248","MGYS00000974","metagenomic",,"ERR833440",
"MGYA00005058","2.0","ERS490265","MGYS00000410","metagenomic",,"ERR599174",
"MGYA00005121","2.0","ERS489315","MGYS00000410","metagenomic",,"ERR599019",
"MGYA00046597","2.0","ERS689289","MGYS00000974","metagenomic",,"ERR833493",
"MGYA00004714","2.0","ERS667575","MGYS00000462","metagenomic",,"ERR770965",
"MGYA00005705","2.0","ERS612885","MGYS00000447","metagenomic",,"ERR688352",
"MGYA00005235","2.0","ERS488569","MGYS00000410","metagenomic",,"ERR599116",
"MGYA00046670","2.0","ERS689276","MGYS00000974","metagenomic",,"ERR833475",
"MGYA00005087","2.0","ERS487899","MGYS00000410","metagenomic",,"ERR599003",
"MGYA00046795","2.0","ERS689253","MGYS00000974","metagenomic",,"ERR833448",
"MGYA00005258","2.0","ERS492408","MGYS00000410","metagenomic",,"ERR598954",
"MGYA00005125","2.0","ERS493705","MGYS00000410","metagenomic",,"ERR599015",
"MGYA00004709","2.0","ERS667582","MGYS00000462","metagenomic",,"ERR770971",
"MGYA00004680","2.0","ERS667623","MGYS00000462","metagenomic",,"ERR771004",
"MGYA00046548","2.0","ERS689319","MGYS00000974","metagenomic",,"ERR833526",
"MGYA00004749","2.0","ERS667534","MGYS00000462","metagenomic",,"ERR771076",
"MGYA00005147","2.0","ERS491699","MGYS00000410","metagenomic",,"ERR599093",
"MGYA00004677","2.0","ERS667627","MGYS00000462","metagenomic",,"ERR771007",
"MGYA00046822","2.0","ERS689303","MGYS00000974","metagenomic",,"ERR833510",
"MGYA00005196","2.0","ERS478040","MGYS00000410","metagenomic",,"ERR318619",
"MGYA00046656","2.0","ERS689141","MGYS00000974","metagenomic",,"ERR833284",
"MGYA00005074","2.0","ERS488621","MGYS00000410","metagenomic",,"ERR599134",
"MGYA00046565","2.0","ERS689357","MGYS00000974","metagenomic",,"ERR833567",
"MGYA00046571","2.0","ERS689250","MGYS00000974","metagenomic",,"ERR833442",
"MGYA00046661","2.0","ERS689367","MGYS00000974","metagenomic",,"ERR833577",
"MGYA00046794","2.0","ERS689223","MGYS00000974","metagenomic",,"ERR833388",
"MGYA00010410","2.0","SRS190986","MGYS00000296","metagenomic",,"SRR192673",
"MGYA00046731","2.0","ERS689302","MGYS00000974","metagenomic",,"ERR833509",
"MGYA00046687","2.0","ERS689372","MGYS00000974","metagenomic",,"ERR833582",
"MGYA00004746","2.0","ERS667537","MGYS00000462","metagenomic",,"ERR771080",
"MGYA00011877","2.0","ERS905303","MGYS00000554","metagenomic",,"ERR1056314",
"MGYA00004684","2.0","ERS667619","MGYS00000462","metagenomic",,"ERR771000",
"MGYA00005153","2.0","ERS493670","MGYS00000410","metagenomic",,"ERR599099",
"MGYA00011876","2.0","ERS905303","MGYS00000554","metagenomic",,"ERR1056315",
"MGYA00004767","2.0","ERS667506","MGYS00000462","metagenomic",,"ERR771055",
"MGYA00046697","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833373",
"MGYA00046627","2.0","ERS689329","MGYS00000974","metagenomic",,"ERR833537",
"MGYA00005071","2.0","ERS489917","MGYS00000410","metagenomic",,"ERR598970",
"MGYA00046735","2.0","ERS689299","MGYS00000974","metagenomic",,"ERR833505",
"MGYA00011112","2.0","ERS399634","MGYS00000360","metagenomic",,"ERR420353",
"MGYA00004657","2.0","ERS667652","MGYS00000462","metagenomic",,"ERR771063",
"MGYA00046526","2.0","ERS689179","MGYS00000974","metagenomic",,"ERR833326",
"MGYA00012581","2.0","ERS1003595","MGYS00000588","metagenomic",,"ERR1163086",
"MGYA00046716","2.0","ERS689243","MGYS00000974","metagenomic",,"ERR833430",
"MGYA00012631","2.0","ERS1003599","MGYS00000588","metagenomic",,"ERR1163132",
"MGYA00046555","2.0","ERS689380","MGYS00000974","metagenomic",,"ERR833590",
"MGYA00005268","2.0","ERS492888","MGYS00000410","metagenomic",,"ERR599066",
"MGYA00046777","2.0","ERS689165","MGYS00000974","metagenomic",,"ERR833312",
"MGYA00005247","2.0","ERS491980","MGYS00000410","metagenomic",,"ERR599055",
"MGYA00046791","2.0","ERS689222","MGYS00000974","metagenomic",,"ERR833387",
"MGYA00011106","2.0","ERS399632","MGYS00000360","metagenomic",,"ERR420347",
"MGYA00004695","2.0","ERS667599","MGYS00000462","metagenomic",,"ERR770986",
"MGYA00004765","2.0","ERS667508","MGYS00000462","metagenomic",,"ERR771057",
"MGYA00046725","2.0","ERS689191","MGYS00000974","metagenomic",,"ERR833341",
"MGYA00046637","2.0","ERS689147","MGYS00000974","metagenomic",,"ERR833290",
"MGYA00046700","2.0","ERS689286","MGYS00000974","metagenomic",,"ERR833488",
"MGYA00005081","2.0","ERS490507","MGYS00000410","metagenomic",,"ERR599005",
"MGYA00046588","2.0","ERS689211","MGYS00000974","metagenomic",,"ERR833364",
"MGYA00012599","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163109",
"MGYA00012641","2.0","ERS1003593","MGYS00000588","metagenomic",,"ERR1163071",
"MGYA00005166","2.0","ERS478017","MGYS00000410","metagenomic",,"ERR164407",
"MGYA00046828","2.0","ERS689309","MGYS00000974","metagenomic",,"ERR833516",
"MGYA00012579","2.0","ERS1003595","MGYS00000588","metagenomic",,"ERR1163084",
"MGYA00004648","2.0","ERS667662","MGYS00000462","metagenomic",,"ERR770999",
"MGYA00034855","2.0","ERS819342","MGYS00000641","metagenomic",,"ERR986653",
"MGYA00004758","2.0","ERS667519","MGYS00000462","metagenomic",,"ERR771066",
"MGYA00034808","2.0","ERS819290","MGYS00000641","metagenomic",,"ERR986601",
"MGYA00005251","2.0","ERS488685","MGYS00000410","metagenomic",,"ERR598975",
"MGYA00005190","2.0","ERS490476","MGYS00000410","metagenomic",,"ERR599133",
"MGYA00034825","2.0","ERS819316","MGYS00000641","metagenomic",,"ERR986627",
"MGYA00005073","2.0","ERS490327","MGYS00000410","metagenomic",,"ERR599135",
"MGYA00005187","2.0","ERS493938","MGYS00000410","metagenomic",,"ERR599136",
"MGYA00046833","2.0","ERS689256","MGYS00000974","metagenomic",,"ERR833452",
"MGYA00005083","2.0","ERS492012","MGYS00000410","metagenomic",,"ERR599007",
"MGYA00046644","2.0","ERS689135","MGYS00000974","metagenomic",,"ERR833277",
"MGYA00050343","2.0","ERS1176147","MGYS00000991","metagenomic",,"ERR1424899",
"MGYA00046623","2.0","ERS689326","MGYS00000974","metagenomic",,"ERR833533",
"MGYA00011878","2.0","ERS905311","MGYS00000554","metagenomic",,"ERR1056331",
"MGYA00046710","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833399",
"MGYA00004683","2.0","ERS667620","MGYS00000462","metagenomic",,"ERR771001",
"MGYA00005082","2.0","ERS490230","MGYS00000410","metagenomic",,"ERR599131",
"MGYA00012600","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163108",
"MGYA00005075","2.0","ERS494006","MGYS00000410","metagenomic",,"ERR598985",
"MGYA00046642","2.0","ERS689133","MGYS00000974","metagenomic",,"ERR833275",
"MGYA00046693","2.0","ERS689217","MGYS00000974","metagenomic",,"ERR833377",
"MGYA00046572","2.0","ERS689250","MGYS00000974","metagenomic",,"ERR833443",
"MGYA00010430","2.0","SRS259968","MGYS00000296","metagenomic",,"SRR341936",
"MGYA00050344","2.0","ERS1176158","MGYS00000991","metagenomic",,"ERR1424910",
"MGYA00005149","2.0","ERS491913","MGYS00000410","metagenomic",,"ERR598953",
"MGYA00004690","2.0","ERS667604","MGYS00000462","metagenomic",,"ERR770992",
"MGYA00046711","2.0","ERS689248","MGYS00000974","metagenomic",,"ERR833439",
"MGYA00046766","2.0","ERS689262","MGYS00000974","metagenomic",,"ERR833461",
"MGYA00012577","2.0","ERS1003595","MGYS00000588","metagenomic",,"ERR1163082",
"MGYA00046582","2.0","ERS689209","MGYS00000974","metagenomic",,"ERR833362",
"MGYA00046552","2.0","ERS689271","MGYS00000974","metagenomic",,"ERR833470",
"MGYA00005263","2.0","ERS488799","MGYS00000410","metagenomic",,"ERR599102",
"MGYA00004730","2.0","ERS667557","MGYS00000462","metagenomic",,"ERR771096",
"MGYA00046712","2.0","ERS689248","MGYS00000974","metagenomic",,"ERR833438",
"MGYA00034847","2.0","ERS819322","MGYS00000641","metagenomic",,"ERR986633",
"MGYA00005113","2.0","ERS489917","MGYS00000410","metagenomic",,"ERR599088",
"MGYA00005266","2.0","ERS488849","MGYS00000410","metagenomic",,"ERR599109",
"MGYA00034823","2.0","ERS819309","MGYS00000641","metagenomic",,"ERR986620",
"MGYA00012601","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163115",
"MGYA00005102","2.0","ERS491938","MGYS00000410","metagenomic",,"ERR598943",
"MGYA00010424","2.0","SRS190983","MGYS00000296","metagenomic",,"SRR192668",
"MGYA00005173","2.0","ERS490433","MGYS00000410","metagenomic",,"ERR599105",
"MGYA00012649","2.0","ERS1014200","MGYS00000590","metagenomic",,"ERR1189628",
"MGYA00004763","2.0","ERS667511","MGYS00000462","metagenomic",,"ERR771058",
"MGYA00050330","2.0","ERS1173810","MGYS00000990","metagenomic",,"ERR1419298",
"MGYA00046630","2.0","ERS689154","MGYS00000974","metagenomic",,"ERR833297",
"MGYA00034864","2.0","ERS819277","MGYS00000641","metagenomic",,"ERR986586",
"MGYA00005165","2.0","ERS489087","MGYS00000410","metagenomic",,"ERR599141",
"MGYA00004689","2.0","ERS667606","MGYS00000462","metagenomic",,"ERR770993",
"MGYA00005704","2.0","ERS612895","MGYS00000447","metagenomic",,"ERR688347",
"MGYA00005248","2.0","ERS490885","MGYS00000410","metagenomic",,"ERR599009",
"MGYA00046808","2.0","ERS689239","MGYS00000974","metagenomic",,"ERR833420",
"MGYA00005208","2.0","ERS492680","MGYS00000410","metagenomic",,"ERR598999",
"MGYA00050336","2.0","ERS1173804","MGYS00000990","metagenomic",,"ERR1419292",
"MGYA00046786","2.0","ERS689217","MGYS00000974","metagenomic",,"ERR833380",
"MGYA00012645","2.0","ERS1003593","MGYS00000588","metagenomic",,"ERR1163075",
"MGYA00005061","2.0","ERS488769","MGYS00000410","metagenomic",,"ERR599031",
"MGYA00046625","2.0","ERS689324","MGYS00000974","metagenomic",,"ERR833531",
"MGYA00004645","2.0","ERS667667","MGYS00000462","metagenomic",,"ERR771026",
"MGYA00004734","2.0","ERS667553","MGYS00000462","metagenomic",,"ERR771092",
"MGYA00004686","2.0","ERS667616","MGYS00000462","metagenomic",,"ERR770996",
"MGYA00046612","2.0","ERS689185","MGYS00000974","metagenomic",,"ERR833332",
"MGYA00034837","2.0","ERS819283","MGYS00000641","metagenomic",,"ERR986594",
"MGYA00046643","2.0","ERS689132","MGYS00000974","metagenomic",,"ERR833274",
"MGYA00034818","2.0","ERS819340","MGYS00000641","metagenomic",,"ERR986651",
"MGYA00046645","2.0","ERS689134","MGYS00000974","metagenomic",,"ERR833276",
"MGYA00050349","2.0","ERS1176153","MGYS00000991","metagenomic",,"ERR1424905",
"MGYA00010575","2.0","ERS612896","MGYS00000447","metagenomic",,"ERR688348",
"MGYA00010423","2.0","SRS190980","MGYS00000296","metagenomic",,"SRR192665",
"MGYA00005152","2.0","ERS489529","MGYS00000410","metagenomic",,"ERR599098",
"MGYA00005275","2.0","ERS478040","MGYS00000410","metagenomic",,"ERR318620",
"MGYA00010414","2.0","SRS190989","MGYS00000296","metagenomic",,"SRR192676",
"MGYA00004747","2.0","ERS667536","MGYS00000462","metagenomic",,"ERR771079",
"MGYA00046530","2.0","ERS689175","MGYS00000974","metagenomic",,"ERR833322",
"MGYA00046570","2.0","ERS689352","MGYS00000974","metagenomic",,"ERR833562",
"MGYA00004756","2.0","ERS667521","MGYS00000462","metagenomic",,"ERR771068",
"MGYA00005100","2.0","ERS491836","MGYS00000410","metagenomic",,"ERR599169",
"MGYA00046660","2.0","ERS689366","MGYS00000974","metagenomic",,"ERR833576",
"MGYA00046632","2.0","ERS689152","MGYS00000974","metagenomic",,"ERR833295",
"MGYA00010420","2.0","SRS259969","MGYS00000296","metagenomic",,"SRR341937",
"MGYA00046528","2.0","ERS689177","MGYS00000974","metagenomic",,"ERR833324",
"MGYA00005140","2.0","ERS490714","MGYS00000410","metagenomic",,"ERR599159",
"MGYA00005186","2.0","ERS490476","MGYS00000410","metagenomic",,"ERR599137",
"MGYA00004650","2.0","ERS667660","MGYS00000462","metagenomic",,"ERR770988",
"MGYA00005137","2.0","ERS489917","MGYS00000410","metagenomic",,"ERR599150",
"MGYA00005191","2.0","ERS493372","MGYS00000410","metagenomic",,"ERR598980",
"MGYA00028422","2.0","ERS1058986","MGYS00000612","metagenomic",,"ERR1260469",
"MGYA00046764","2.0","ERS689334","MGYS00000974","metagenomic",,"ERR833544",
"MGYA00005929","2.0","ERS624613","MGYS00000448","metagenomic",,"ERR695597",
"MGYA00005154","2.0","ERS494616","MGYS00000410","metagenomic",,"ERR598944",
"MGYA00046622","2.0","ERS689325","MGYS00000974","metagenomic",,"ERR833532",
"MGYA00010409","2.0","SRS190984","MGYS00000296","metagenomic",,"SRR192670",
"MGYA00034807","2.0","ERS819313","MGYS00000641","metagenomic",,"ERR986624",
"MGYA00046734","2.0","ERS689300","MGYS00000974","metagenomic",,"ERR833506",
"MGYA00046631","2.0","ERS689153","MGYS00000974","metagenomic",,"ERR833296",
"MGYA00046797","2.0","ERS689376","MGYS00000974","metagenomic",,"ERR833586",
"MGYA00005255","2.0","ERS493822","MGYS00000410","metagenomic",,"ERR599004",
"MGYA00046830","2.0","ERS689311","MGYS00000974","metagenomic",,"ERR833518",
"MGYA00046663","2.0","ERS689365","MGYS00000974","metagenomic",,"ERR833575",
"MGYA00046521","2.0","ERS689238","MGYS00000974","metagenomic",,"ERR833419",
"MGYA00012603","2.0","ERS1003593","MGYS00000588","metagenomic",,"ERR1163068",
"MGYA00005198","2.0","ERS494170","MGYS00000410","metagenomic",,"ERR598983",
"MGYA00050351","2.0","ERS1176151","MGYS00000991","metagenomic",,"ERR1424903",
"MGYA00005176","2.0","ERS490065","MGYS00000410","metagenomic",,"ERR599034",
"MGYA00005204","2.0","ERS493340","MGYS00000410","metagenomic",,"ERR598995",
"MGYA00034856","2.0","ERS819341","MGYS00000641","metagenomic",,"ERR986652",
"MGYA00005288","2.0","ERS492012","MGYS00000410","metagenomic",,"ERR598962",
"MGYA00028421","2.0","ERS1058990","MGYS00000612","metagenomic",,"ERR1260473",
"MGYA00005239","2.0","ERS492145","MGYS00000410","metagenomic",,"ERR599118",
"MGYA00046578","2.0","ERS689251","MGYS00000974","metagenomic",,"ERR833445",
"MGYA00011105","2.0","ERS399632","MGYS00000360","metagenomic",,"ERR420346",
"MGYA00046819","2.0","ERS689201","MGYS00000974","metagenomic",,"ERR833351",
"MGYA00034843","2.0","ERS819304","MGYS00000641","metagenomic",,"ERR986615",
"MGYA00046816","2.0","ERS689201","MGYS00000974","metagenomic",,"ERR833352",
"MGYA00046566","2.0","ERS689356","MGYS00000974","metagenomic",,"ERR833566",
"MGYA00046706","2.0","ERS689282","MGYS00000974","metagenomic",,"ERR833482",
"MGYA00046750","2.0","ERS689404","MGYS00000974","metagenomic",,"ERR833614",
"MGYA00011124","2.0","ERS399638","MGYS00000360","metagenomic",,"ERR420365",
"MGYA00005230","2.0","ERS491874","MGYS00000410","metagenomic",,"ERR599113",
"MGYA00046603","2.0","ERS689231","MGYS00000974","metagenomic",,"ERR833405",
"MGYA00004732","2.0","ERS667555","MGYS00000462","metagenomic",,"ERR771094",
"MGYA00012616","2.0","ERS1003595","MGYS00000588","metagenomic",,"ERR1163093",
"MGYA00004655","2.0","ERS667654","MGYS00000462","metagenomic",,"ERR771073",
"MGYA00005225","2.0","ERS493705","MGYS00000410","metagenomic",,"ERR599127",
"MGYA00011127","2.0","ERS399638","MGYS00000360","metagenomic",,"ERR420368",
"MGYA00009797","2.0","ERS709857","MGYS00000511","metagenomic",,"ERR864077",
"MGYA00046494","2.0","ERS689395","MGYS00000974","metagenomic",,"ERR833605",
"MGYA00046509","2.0","ERS689340","MGYS00000974","metagenomic",,"ERR833550",
"MGYA00046698","2.0","ERS689379","MGYS00000974","metagenomic",,"ERR833589",
"MGYA00005202","2.0","ERS488330","MGYS00000410","metagenomic",,"ERR598993",
"MGYA00005201","2.0","ERS492642","MGYS00000410","metagenomic",,"ERR598992",
"MGYA00005193","2.0","ERS477998","MGYS00000410","metagenomic",,"ERR315859",
"MGYA00004764","2.0","ERS667509","MGYS00000462","metagenomic",,"ERR771059",
"MGYA00034839","2.0","ERS819300","MGYS00000641","metagenomic",,"ERR986611",
"MGYA00005093","2.0","ERS494208","MGYS00000410","metagenomic",,"ERR599166",
"MGYA00005215","2.0","ERS488569","MGYS00000410","metagenomic",,"ERR599041",
"MGYA00034833","2.0","ERS819280","MGYS00000641","metagenomic",,"ERR986590",
"MGYA00005216","2.0","ERS490597","MGYS00000410","metagenomic",,"ERR599040",
"MGYA00046792","2.0","ERS689221","MGYS00000974","metagenomic",,"ERR833386",
"MGYA00012642","2.0","ERS1003593","MGYS00000588","metagenomic",,"ERR1163070",
"MGYA00046746","2.0","ERS689401","MGYS00000974","metagenomic",,"ERR833611",
"MGYA00012597","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163107",
"MGYA00034841","2.0","ERS819302","MGYS00000641","metagenomic",,"ERR986613",
"MGYA00046634","2.0","ERS689150","MGYS00000974","metagenomic",,"ERR833293",
"MGYA00011884","2.0","ERS905314","MGYS00000554","metagenomic",,"ERR1056337",
"MGYA00034804","2.0","ERS819312","MGYS00000641","metagenomic",,"ERR986623",
"MGYA00034869","2.0","ERS819333","MGYS00000641","metagenomic",,"ERR986644",
"MGYA00046811","2.0","ERS689241","MGYS00000974","metagenomic",,"ERR833423",
"MGYA00046739","2.0","ERS689296","MGYS00000974","metagenomic",,"ERR833501",
"MGYA00005224","2.0","ERS490507","MGYS00000410","metagenomic",,"ERR599048",
"MGYA00028437","2.0","ERS1065432","MGYS00000615","metagenomic",,"ERR1278170",
"MGYA00046815","2.0","ERS689202","MGYS00000974","metagenomic",,"ERR833355",
"MGYA00028438","2.0","ERS1065435","MGYS00000615","metagenomic",,"ERR1278173",
"MGYA00011873","2.0","ERS905302","MGYS00000554","metagenomic",,"ERR1056312",
"MGYA00005132","2.0","ERS488569","MGYS00000410","metagenomic",,"ERR599155",
"MGYA00004762","2.0","ERS667514","MGYS00000462","metagenomic",,"ERR771060",
"MGYA00005043","2.0","ERS494579","MGYS00000410","metagenomic",,"ERR599078",
"MGYA00005159","2.0","ERS492294","MGYS00000410","metagenomic",,"ERR599020",
"MGYA00004741","2.0","ERS667543","MGYS00000462","metagenomic",,"ERR771085",
"MGYA00046593","2.0","ERS689293","MGYS00000974","metagenomic",,"ERR833497",
"MGYA00011866","2.0","ERS905306","MGYS00000554","metagenomic",,"ERR1056320",
"MGYA00034863","2.0","ERS819276","MGYS00000641","metagenomic",,"ERR986585",
"MGYA00005146","2.0","ERS487936","MGYS00000410","metagenomic",,"ERR598950",
"MGYA00011880","2.0","ERS905305","MGYS00000554","metagenomic",,"ERR1056319",
"MGYA00046756","2.0","ERS689338","MGYS00000974","metagenomic",,"ERR833548",
"MGYA00004649","2.0","ERS667661","MGYS00000462","metagenomic",,"ERR770998",
"MGYA00005930","2.0","ERS624612","MGYS00000448","metagenomic",,"ERR695596",
"MGYA00046674","2.0","ERS689368","MGYS00000974","metagenomic",,"ERR833578",
"MGYA00037298","2.0","ERS202356","MGYS00000660","metagenomic",,"ERR274572",
"MGYA00046611","2.0","ERS689184","MGYS00000974","metagenomic",,"ERR833331",
"MGYA00004727","2.0","ERS667560","MGYS00000462","metagenomic",,"ERR771099",
"MGYA00046721","2.0","ERS689195","MGYS00000974","metagenomic",,"ERR833345",
"MGYA00046729","2.0","ERS689199","MGYS00000974","metagenomic",,"ERR833349",
"MGYA00004717","2.0","ERS667572","MGYS00000462","metagenomic",,"ERR770962",
"MGYA00046507","2.0","ERS689346","MGYS00000974","metagenomic",,"ERR833556",
"MGYA00004750","2.0","ERS667533","MGYS00000462","metagenomic",,"ERR771075",
"MGYA00028423","2.0","ERS1058989","MGYS00000612","metagenomic",,"ERR1260472",
"MGYA00004662","2.0","ERS667647","MGYS00000462","metagenomic",,"ERR771024",
"MGYA00010413","2.0","SRS190987","MGYS00000296","metagenomic",,"SRR192674",
"MGYA00004771","2.0","ERS667499","MGYS00000462","metagenomic",,"ERR771051",
"MGYA00004775","2.0","ERS667495","MGYS00000462","metagenomic",,"ERR771047",
"MGYA00005243","2.0","ERS493822","MGYS00000410","metagenomic",,"ERR599051",
"MGYA00010412","2.0","SRS190988","MGYS00000296","metagenomic",,"SRR192675",
"MGYA00005195","2.0","ERS492228","MGYS00000410","metagenomic",,"ERR599039",
"MGYA00004770","2.0","ERS667500","MGYS00000462","metagenomic",,"ERR771052",
"MGYA00046583","2.0","ERS689208","MGYS00000974","metagenomic",,"ERR833361",
"MGYA00012617","2.0","ERS1003595","MGYS00000588","metagenomic",,"ERR1163092",
